"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"33",-3.353,5.746,5.986,0.561,-3.311,5.297,3.578,1.988,4.625,2.072,1.549,-5.216,-0.002,1.316,-12.056,6.231,9.29,3.183,7.51,9.735,1.986,-8.282,5.497,7.093,7.408,9.735,-4.415,0.0460000000000003,-2.909,5.095,1.784,-0.737,3.197,2.634,4.898,5.354,-10.249,-0.14,-0.041,9.673,1.82,0.834,3.244,7.082,-10.216,2.354,-1.826,4.338,4.523,14.972,8.994,11.882,-2.638,-15.641,1.737,12.424,9.744,11.508,13.345,-0.526,15.89,17.546,-2.137,16.703,25.145,-22.449,21.99,-11.824,-4.767,9.057,6.5,1.95,5.994,10.589,11.291,9.046,-22.563,-8.105,-5.509,13.937,3.737,9.131,-19.271,24.661,23.079,23.886,-30.704,-31.361,24.302,18.246,18.397,22.325,22.033,24.311,23.445,20.497,22.187,-7.374,2.635,-0.049
"34",-6.734,3.088,2.253,-7.555,-10.065,-2.964,-1.761,-1.683,-1.546,-7.02,-4.117,-10.489,-4.761,0.42,-15.03,-0.347,3.901,-5.621,6.488,2.527,-5.396,-7.815,0.368,0.54,3.841,2.527,-10.125,-7.613,-9.538,-3.547,-1.155,-6.309,-1.951,-1.257,-3.014,-2.398,-12.069,-8.078,-5.724,4.518,-3.242,-7.351,-3.593,6.077,-12.043,-5.04,-7.815,-1.303,-0.659,15.484,8.783,13.837,-4.503,-16.704,0.728,15.01,11.86,12.401,15.462,-2.422,18.333,16.895,-4.379,16.505,24.785,-25.02,22,-13.371,-6.51,10.259,7.229,0.127,5.073,12.217,12.965,10.413,-25.749,-9.314,-6.941,15.258,2.907,9.691,-19.961,24.94,23.274,24.109,-27.167,-27.637,24.217,17.782,18.269,22.431,22.067,24.263,23.397,20.372,22.619,-8.159,3.529,1.027
"35",-8.665,3.048,6.542,-2.814,-6.781,2.673,0.306,-1.347,1.339,-1.973,-2.986,-8.959,-2.455,1.641,-16.159,4.955,8.294,-0.292,5.351,6.47,-1.932,-6.063,4.652,3.979,5.19,6.47,-7.366,-2.717,-6.07,2.314,-0.581,-4.578,2.083,-0.211,1.516,2.03,-12.688,-3.683,-4.079,5.835,-1.6,-3.302,0.173,8.889,-13.654,-0.089,-5.442,2.587,3,12.659,10.375,12.726,-5.012,-17.716,1.595,15.616,12.259,11.028,14.747,-0.271,18.294,20.808,-1.667,20.048,25.968,-21.991,21.727,-10.669,-2.688,9.54,8.283,1.832,8.62,11.378,12.177,10.739,-24.359,-11.8,-5.42,15.228,5.895,11.695,-20.665,24.356,22.665,23.863,-30.023,-30.586,23.608,20.313,20.248,24.58,22.68,23.995,23.129,20.798,22.983,-5.886,4.774,1.239
"36",-7.186,7.84,8.644,1.617,-3.218,5.615,5.637,4.605,6.592,1.825,-1.024,-6.157,1.267,0.938,-10.765,7.631,10.604,2.746,9.589,7.988,4.072,-7.206,5.842,4.833,8.526,7.988,-4.795,0.758,-3.641,5.32,5.504,1.164,5.71,5.345,4.025,4.503,-10.123,-0.002,2.407,8.956,4.887,1.287,5.233,11.531,-8.912,3.592,-0.59,4.308,4.611,14.787,13.025,16.886,-0.868,-18.943,5.428,20.135,15.297,12.925,19.154,2.909,20.878,23.655,2.958,22.817,27.415,-14.22,21.48,-5.732,1.906,12.204,11.914,5.227,11.108,13.941,14.632,14.057,-15.205,-4.231,0.706,18.482,8.226,15.393,-9.106,24.396,22.683,23.738,-32.361,-33.002,23.862,23.345,22.107,26.698,24.038,24.142,23.529,22.414,24.311,-0.0559999999999998,9.133,6.324
"37",-1.383,11.423,10.125,4.128,2.705,7.431,9.257,8.804,9.921,4.679,3.509,-0.0260000000000002,5.222,3.782,-3.345,9.082,11.713,5.402,13.272,8.246,7.814,-0.449,7.306,5.933,11.254,8.246,0.974,2.794,1.822,7.149,9.713,6.821,7.749,9.268,6.233,6.673,-5.162,4.542,7.027,11.68,9.027,4.707,8.205,12.086,-2.425,5.554,5.74,6.114,6.153,16.863,13.148,19.851,1.396,-14.334,9.942,23.661,16.443,16.888,24.407,7.372,21.646,27.309,8.234,27.561,28.405,-7.125,23.121,0.839,7.926,16.709,17.075,10.194,17.357,18.758,19.434,19.598,-5.616,9.798,8.345,24.363,12.316,21.427,2.063,25.189,23.908,24.775,-20.793,-21.296,24.693,25.876,24.823,28.145,25.299,24.659,24.14,23.823,25.567,8.009,16.957,15.931
"38",5.265,14.545,12.764,9.809,12.011,12.687,13.578,13.895,14.826,11.94,10.133,8.279,11.086,6.716,3.77,12.57,14.527,11.825,16.36,11.245,14.694,2.888,11.14,9.959,13.987,11.245,9.794,7.607,10.857,12.453,13.489,14.62,11.199,13.154,11.807,12.148,1.472,12.629,13.571,14.849,13.998,12.22,13.189,15.118,5.202,9.97,13.972,10.62,10.228,16.822,16.363,20.564,4.83,-7.868,14.16,26.534,19.448,19.68,25.871,11.909,23.733,27.592,13.301,29.857,28.723,2.471,25.456,8.578,15.011,19.686,21.699,15.842,19.47,21.463,21.895,23.106,2.953,16.218,14.186,26.399,14.921,27.359,8.481,27.229,25.728,26.836,-11.357,-11.794,26.115,26.693,26.614,28.125,27.346,26.167,25.654,25.466,27.054,13.217,23.154,21.525
"39",10.699,18.364,16.148,13.644,16.003,15.527,17.105,17.456,18.598,15.122,13.916,14.613,14.968,7.539,10.969,15.9,17.108,15.137,20.327,13.191,17.847,5.225,12.462,11.43,18.132,13.191,15.363,11.643,15.395,15.684,17.172,17.841,15.065,16.902,14.505,14.798,6.885,15.74,16.67,18.78,17.257,15.35,17.156,18.749,10.99,13.725,17.002,12.486,11.854,20.814,19.163,25.158,9.474,-1.509,17.907,30.782,23.403,22.77,28.62,14.607,26.695,27.805,16.611,28.288,27.781,9.158,28.028,13.597,19.178,22.715,25.464,19.254,20.628,24.719,25.101,26.421,9.937,20.032,18.188,29.314,17.226,30.925,13.94,28.64,27.569,28.787,-5.499,-5.902,27.291,26.142,26.82,27.49,27.132,27.561,26.691,24.785,25.84,17.064,26.576,25.066
"40",13.98,22.311,21.561,17.488,17.701,19.319,20.98,20.536,22.544,18.769,16.105,16.173,18.287,9.438,13.893,20.536,21.003,18.794,24.052,16.817,21.214,7.298,14.471,13.93,23.315,16.817,16.563,15.945,16.73,19.655,20.865,20.553,20.707,20.758,18.301,18.516,9.543,18.479,19.57,23.656,20.655,18.636,21.163,23.835,13.139,18.618,19.795,15.056,14.328,25.908,23.137,30.058,12.797,3.239,21.616,33.984,26.519,25.751,30.027,17.424,27.341,28.296,19.979,26.634,27.519,12.778,28.527,16.348,21.669,25.086,28.368,22.3,21.181,26.556,26.792,28.161,14.506,22.876,21.032,30.049,18.795,33.721,18.683,29.004,27.881,29.046,-1.938,-2.312,27.615,25.869,26.518,27.095,26.85,28.072,27.058,24.502,25.605,20.261,28.862,27.268
"41",13.285,22.971,20.408,15.76,15.855,16.084,20.752,21.336,21.641,16.943,14.362,14.452,17.091,9.114,12.432,18.124,19.037,16.184,24.929,15.198,20.333,6.305,13.191,12.777,22.563,15.198,14.631,13.909,14.842,16.387,21.591,20.162,18.914,21.125,15.43,15.702,8.847,16.716,19.711,23.247,20.946,17.472,19.722,23.686,11.806,16.148,18.848,12.94,12.338,26.292,23.121,29.49,15.412,2.972,22.764,33.277,27.385,27.725,29.472,18.396,28.616,27.837,20.802,25.898,27.168,11.298,27.859,15.188,21.06,26.735,29.327,22.636,20.421,28.145,28.25,29.257,12.738,21.677,19.733,29.932,17.838,33.955,15.323,28.618,27.348,28.584,-4.825,-5.221,27.186,25.514,25.755,26.584,26.695,27.541,26.746,24.433,25.612,18.616,27.675,25.934
"42",11.033,17.853,15.619,10.478,10.955,13.326,15.072,16.032,15.871,11.712,12.299,11.049,12.691,9.999,7.474,14.178,15.843,12.205,20.681,14.089,14.45,6.473,12.146,12.541,17.28,14.089,11.107,8.631,11.362,12.875,16.136,13.855,13.171,15.352,13.139,13.455,5.578,12.065,13.722,18.114,15.182,11.928,14.108,18.801,8.1,10.829,12.768,11.942,11.399,23.774,19.252,26.743,10.929,-1.807,19.064,30.559,23.71,25.385,28.381,14.356,27.245,27.629,16.068,25.818,27.035,5.056,27.61,10.052,16.254,24.415,25.771,17.709,19.507,25.812,26.009,26.419,4.389,12.371,14.51,28.384,16.109,30.138,9.53,28.077,26.907,28.265,-11.219,-11.703,26.566,25.271,25.182,26.354,26.063,27.011,26.5,23.64,24.832,14.319,20.901,18.422
"43",4.648,12.293,9.832,3.445,2.84,6.318,8.908,9.987,9.233,4.492,5.96,3.038,6.178,7.04,0.714,8.03,10.877,4.863,15.21,10.161,7.308,1.848,8.729,9.048,11.736,10.161,2.789,1.729,3.085,5.757,9.864,7.055,6.743,9.204,6.439,6.889,-0.696,4.639,7.351,12.854,8.673,5.107,7.155,13.022,1.005,4.027,5.573,7.257,7.116,20.496,14.615,20.704,4.922,-5.923,12.874,23.41,17.671,21.265,24.041,8.48,23.612,26.253,8.983,24.077,26.884,-4.504,25.769,2.686,9.491,20.011,19.458,11.143,15.711,21.592,21.948,21.204,-5.307,4.622,7.718,24.47,13.224,23.211,-0.13,27.031,25.718,26.93,-18.501,-19.006,25.487,24.346,23.728,25.722,25.16,25.882,25.388,23.066,24.084,7.354,13.825,10.887
"44",3.63,6.71,8.586,1.369,0.109,7.839,4.274,3.506,5.285,2.897,5.498,0.756,3.589,6.894,-3.177,8.372,11.098,5.281,9.291,11.965,2.496,-0.361,9.351,10.919,8.575,11.965,0.712,1.299,1.473,7.287,3.283,1.354,4.981,3.454,7.757,8.161,-3.555,2.675,1.173,10.446,2.595,1.531,4.145,10.953,-1.53,3.746,0.351,8.199,8.075,16.219,13.137,14.504,0.143,-11.946,6.028,16.549,13.899,15.634,17.088,1.923,19.662,22.351,1.737,19.683,25.882,-14.02,24.648,-5.373,1.372,14.246,12.193,4.921,10.028,16.162,16.779,15.147,-16.459,-5.524,-0.378,18.912,8.344,15.448,-12.025,26.572,25.121,25.833,-25.949,-26.597,25.378,21.654,21.282,24.197,24.109,25.557,24.861,22.467,23.729,-0.622,5.927,2.714
"45",1.739,3.835,3.442,-2.035,-4.357,2.053,1.354,-0.229,2.353,-0.699,2.387,-2.973,-0.533,4.887,-6.561,2.688,6.422,0.515,6.015,6.945,-0.921,-2.99,4.671,6.263,5.804,6.945,-3.24,-3.051,-2.54,1.492,-0.312,-3.46,0.652,0.434,2.618,3.113,-5.536,-1.503,-3.021,8.301,-0.787,-1.892,1.074,5.571,-4.63,-1.118,-4.727,3.639,3.872,13.967,7.815,11.321,-3.828,-12.955,1.054,12.023,9.285,11.755,13.095,-3.546,16.194,18.237,-4.916,16.948,25.092,-19.61,22.773,-9.152,-0.947,9.523,6.536,-1.243,6.45,11.265,11.992,9.737,-24.251,-15.269,-6.795,14.364,4.217,9.084,-22.014,25.179,23.439,24.488,-30.744,-31.42,24.293,18.552,18.657,22.35,22.616,24.546,23.848,20.85,22.664,-7.883,-1.797,-6.511
"46",1.968,2.862,3.997,-2.596,-1.454,1.558,0.85,-0.694,1.998,-1.082,2.648,-0.743,0.0380000000000003,5.51,-5.463,2.651,6.48,-0.019,4.62,6.539,-0.628,-2.836,6.57,7.277,5.035,6.539,-0.707000000000001,-3.652,-0.422000000000001,0.601,-1.155,-2.041,0.985,-0.133,2.306,2.784,-5.701,-0.938,-2.4,7.102,-1.049,-1.488,0.758,5.944,-3.761,-1.333,-2.252,4.861,5.137,12.52,8.362,10.155,-8.131,-16.032,-0.861,11.52,9.674,8.77,12.141,-3.058,16.21,18.771,-5.531,17.5,25.184,-25.107,22.351,-12.798,-3.498,7.145,4.821,-0.941,6.661,8.961,9.77,7.827,-23.193,-12.664,-6.107,12.709,4.687,7.564,-18.813,24.733,22.933,23.816,-34.734,-35.499,23.522,18.603,18.607,22.699,23.294,23.686,22.928,21.384,23.171,-7.176,-0.529,-4.778
"47",-0.806999999999999,2.968,5.17,-1.549,-2.84,3.554,1.665,-0.641,3.027,-0.113,2.858,-2.746,0.0720000000000001,4.256,-7.571,4.213,7.731,1.453,4.291,7.125,0.402,-5.747,7.273,7.252,5.114,7.125,-2.099,-3.013,-1.517,2.666,-0.477,-2.152,2.222,0.481,3.748,4.198,-7.217,-0.436,-2.099,6.441,-0.199,-1.105,1.883,7.938,-5.186,-0.234,-3.55,5.724,5.974,11.19,10.36,11.22,-7.684,-17.847,-1.434,13.818,11.408,8.021,13.366,-5.122,18.575,19.783,-6.421,18.677,25.998,-21.833,22.484,-10.301,-1.097,6.515,4.956,-2.461,6.888,8.474,9.376,8.075,-19.829,-12.381,-4.41,13.44,4.699,8.01,-16.905,24.711,22.994,24.133,-33.716,-34.475,23.418,20.171,19.667,24.455,23.884,23.77,23.128,21.978,23.978,-5.818,-0.233,-3.987
"48",0.586,9.942,8.122,4.756,3.239,7.613,8.991,7.47,10.071,6.143,4.98,0.511,4.604,3.551,-4.565,7.883,10.741,6.2,10.878,8.586,8.614,-5.392,7.765,7.355,10.022,8.586,1.711,2.301,2.864,7.151,7.784,5.968,6.826,8.111,7.139,7.514,-5.654,5.782,6.573,11.442,8.29,6.216,8.478,9.886,-2.63,4.788,4.1,6.794,6.833,14.163,12.128,14.649,-5.697,-17.348,5.447,17.013,13.148,13.041,17.677,1.089,20.058,25.228,0.944,24.403,27.733,-18.538,22.927,-7.152,2.623,12.338,11.591,3.304,13.448,14.193,14.836,14.215,-13.475,-5.522,1.431,18.028,9.67,14.142,-6.785,25.167,23.59,23.984,-32.394,-33.159,23.663,23.691,22.036,26.566,25.072,23.84,23.136,23.262,25.077,1.061,5.822,2.523
"49",1.912,10.986,9.89,5.746,6.374,8.898,10.142,9.461,11.028,7.444,6.455,4.141,6.847,3.629,-0.21,9.5,12.003,7.609,11.921,9.323,10.419,-3.667,7.875,6.957,10.601,9.323,5.19,3.71,6.072,8.537,9.524,9.187,7.597,9.572,8.191,8.57,-2.542,8.159,9.095,11.538,10.213,7.875,9.141,12.176,0.693,6.021,7.531,7.082,6.985,14.24,12.849,17.474,-2.179,-13.29,8.823,21.966,16.153,14.952,21.488,5.298,21.423,27.286,6.34,27.314,28.237,-8.047,24.252,0.0650000000000001,7.622,15.036,15.706,7.946,16.787,17.038,17.686,18.142,-6.431,3.678,7.566,22.121,12.492,19.97,2.961,26.217,24.736,24.954,-23.544,-24.165,24.409,25.891,24.856,27.983,26.361,24.385,23.924,24.626,26.215,8.388,13.308,11.524
"50",7.433,15.293,13.68,11.015,12.999,12.883,14.408,14.167,15.798,12.176,11.032,10.888,11.848,6.659,6.729,13.206,14.993,11.994,16.787,11.468,14.988,0.992,10.779,9.75,15.193,11.468,11.562,8.627,11.806,12.712,14.016,14.998,12.056,13.861,12.09,12.418,3.432,12.488,13.645,15.921,14.417,12.363,14.409,15.39,7.278,10.826,14.502,10.481,10.132,18.418,15.177,23.286,4.9,-6.303,13.934,27.905,19.305,18.627,26.741,11.514,23.831,26.943,12.682,28.806,28.007,1.767,25.361,7.168,12.545,18.476,20.607,15.26,17.984,20.072,20.493,21.694,4.009,15.749,14.278,25.642,14.037,26.092,9.834,27.158,25.67,26.246,-12.201,-12.674,25.66,26.22,26.479,27.981,26.624,25.484,24.924,24.616,26.158,13.159,22.127,20.498
"51",12.137,18.637,17.121,12.599,15.4,14.508,17.029,17.276,18.176,14.042,14.632,14.94,15.004,8.372,11.766,15.542,16.799,14.334,20.353,12.64,16.979,4.981,12.409,11.295,18.695,12.64,15.28,10.679,15.079,14.624,17.228,17.744,15.672,17.054,13.989,14.289,8.213,15.052,16.304,18.743,17.036,14.263,16.368,19.321,12.074,13.306,17.025,12.28,11.701,22.15,18.479,27.081,11.08,-0.392,18.023,31.977,23.64,22.263,29.087,15.199,25.662,27.638,17.235,27.966,27.264,9.333,27.583,13.436,18.541,22.336,25.34,20.239,20.281,23.955,24.157,25.595,10.492,21.23,18.634,28.108,16.983,31.082,15.016,28.624,27.335,28.255,-4.462,-4.858,27.219,25.964,26.912,27.356,26.79,27.281,26.346,24.432,25.618,17.641,28.416,26.946
"52",15.622,22.198,18.828,15.482,20.019,16.467,20.283,21.777,21.36,17.793,17.01,18.241,18.243,10.496,15.472,17.152,18.128,16.932,24.357,14.653,21.153,6.934,14.173,13.455,21.346,14.653,18.726,12.693,18.822,16.478,21.128,23.113,17.653,20.592,16.262,16.514,11.384,19.351,21.132,21.841,20.878,18.801,19.3,21.3,14.895,14.85,22.334,14.344,13.631,24.454,20.501,28.712,14.501,3.944,23.179,33.403,26.009,25.626,29.431,19.869,27.657,28.213,21.891,25.87,26.671,11.97,28.188,15.404,20.368,25.12,28.837,23.754,20.536,26.331,26.483,27.864,14.595,22.281,20.714,29.554,18.317,33.556,18.427,28.522,27.433,28.857,-2.573,-2.979,27.007,25.84,26.722,27.119,25.985,27.705,26.766,23.726,24.753,19.758,28.667,26.933
"53",16.907,20.368,19.127,13.349,17.195,15.572,18.205,19.303,19.231,15.055,16.103,17.827,17.051,10.679,16.017,17.094,18.17,15.242,22.685,15.488,17.787,6.022,14.31,14.095,20.603,15.488,17.37,11.45,16.936,15.495,18.969,19.563,17.361,18.441,15.341,15.611,10.999,16.566,17.656,21.294,18.167,15.368,17.411,22.239,14.804,14.186,19.255,14.272,13.567,24.168,21.602,28.056,15.323,3.417,22.636,32.29,25.799,26.104,28.886,19.835,27.563,27.482,22.246,25.854,26.648,11.665,28.176,14.858,20.066,25.694,28.899,24.116,20.067,26.973,27.128,28.374,12.938,22.14,19.777,29.57,17.105,34.044,16.423,28.644,27.467,28.888,-5.028,-5.464,27.205,25.151,25.475,26.277,26.115,27.711,26.877,23.838,25.266,18.358,28.724,27.001
"54",12.97,18.463,14.189,11.473,12.875,13.517,16.195,17.396,16.894,13.679,14.248,12.637,13.541,9.259,9.508,13.566,15.343,13.392,20.832,13.443,16.226,3.65,11.312,11.942,17.277,13.443,12.665,8.874,13.051,13.238,16.907,16.515,12.508,16.342,13.703,14.021,7.152,14.737,15.824,18.56,16.56,14.236,14.839,16.513,10.141,10.674,15.13,11.405,10.934,23.316,16.914,25.264,12.279,-0.779,19.016,28.228,21.309,25.093,27.86,14.201,25.927,27.695,15.377,25.64,27.195,5.664,27.504,9.957,15.52,24.314,25.578,17.48,19.213,25.747,25.947,26.414,5.392,14.504,14.865,28.443,16.045,29.654,9.171,28.361,27.179,28.64,-11.463,-11.992,27.262,25.311,25.247,26.185,26.026,27.448,26.83,23.74,25.187,14.123,21.261,19.127
"55",7.014,13.744,11.635,7.345,3.653,10.304,11.856,10.782,12.657,8.13,8.847,3.884,8.047,8.568,2.372,11.077,13.287,8.706,15.364,12.336,10.338,3.072,9.628,10.778,14.183,12.336,3.764,5.636,4.33,9.969,11.103,7.68,9.415,11.255,10.048,10.421,1.45,6.896,8.772,15.969,10.849,8.044,11.006,13.499,3.51,7.717,5.659,9.294,9.003,21.177,14.511,21.622,7.504,-5.552,11.75,24.164,18.165,19.967,23.606,6.98,23.802,25.855,7.56,23.831,26.137,-2.549,26.004,3.232,9.383,19.221,18.6,9.78,15.504,20.905,21.202,20.603,-7.648,0.494,6.351,23.363,12.676,22.302,-1.568,27.284,26.023,27.202,-20.464,-21.069,26.157,24.034,23.737,25.489,25.242,26.331,25.755,23.068,24.261,7.051,11.828,8.2
"56",0.0589999999999997,9,8.185,1.541,-1.167,5.582,6.455,6.678,6.979,3.035,2.58,-3.46,2.696,4.457,-8.417,7.173,10.028,3.721,11.247,9.987,4.667,-2.598,6.239,7.61,9.216,9.987,-2.823,0.468,-1.181,5.333,5.908,4.389,4.728,5.973,5.276,5.738,-7.019,1.985,4.464,11.428,5.466,2.841,5.011,9.985,-5.846,2.729,2.819,5.139,5.213,16.97,11.654,15.245,1.837,-12.722,8.338,16.987,13.679,17.044,17.012,5.142,20.052,22.79,4.089,19.63,25.949,-12.226,23.398,-4.779,1.544,15.392,13.433,7.219,10.151,16.953,17.292,15.51,-18.34,-2.203,-1.064,17.977,8.211,15.907,-13.086,25.486,24.134,25.355,-27.978,-28.608,25.101,21.61,20.825,23.82,22.856,25.337,24.613,21.059,22.539,-1.48,8.228,5.703
"57",-3.417,5.784,4.867,-1.984,-6.349,2.725,3.339,2.646,3.915,-0.674,-1.047,-7.79,-1.267,2.201,-12.389,4.05,7.411,0.235,7.695,7.691,1.324,-4.634,3.483,5.024,6.356,7.691,-7.147,-2.837,-5.449,2.336,2.078,-1.65,1.488,2.694,2.367,2.89,-10.557,-2.324,0.104,8.803,2.059,-0.478,1.949,6.118,-10.119,-0.465,-3.918,2.511,2.85,14.574,8.221,11.541,-1.87,-14.961,3.333,11.764,9.555,13.298,12.454,0.209,16.483,19.375,-1.022,17.571,24.781,-20.708,22.297,-10.553,-3.178,11.231,8.512,2.902,7.394,12.869,13.352,10.971,-27.657,-12.097,-7.695,13.879,5.517,10.756,-25.627,24.728,23.302,24.511,-30.945,-31.554,24.978,19.376,18.665,22.293,21.302,25.023,24.092,19.584,21.638,-8.286,3.468,0.291
"58",-3.275,2.663,4.387,-3.767,-9.574,2.209,-0.374,-2.146,0.442,-2.805,-0.508,-9.028,-2.557,4.902,-11.969,3.532,7.005,-0.704,5.081,7.404,-2.796,-2.499,5.639,6.273,4.545,7.404,-8.396,-3.635,-7.004,1.405,-1.527,-7.064,0.6,-0.902,1.998,2.504,-8.375,-4.629,-5.205,6.016,-2.289,-4.264,-1.03,6.457,-8.462,-1.471,-9.265,4.113,4.409,12.549,8.73,10.647,-9.305,-13.84,-1.572,11.871,10.067,10.709,12.098,-6.673,16.467,17.24,-8.586,16.645,24.881,-25.878,22.612,-13.813,-6.158,8.324,5.066,-4.51,5.44,10.302,10.986,8.716,-27.24,-16.642,-8.561,13.087,3.235,7.401,-22.015,25.071,23.567,24.428,-30.217,-30.824,24.913,17.724,17.814,22.002,22.2,24.698,23.595,20.296,22.589,-9.172,-3.033,-6.647
"59",-2.247,3.672,6.21,-0.783,-6.656,4.816,1.966,-1.257,3.299,0.0580000000000001,1.61,-6.733,-0.447,5.343,-9.088,5.449,8.583,2.187,5.225,7.446,0.11,-1.863,6.101,6.437,6.412,7.446,-5.725,-1.355,-4.707,4.162,-0.0150000000000001,-5.57,3.495,0.843,4.519,4.966,-6.253,-1.979,-3.593,7.623,-0.247,-1.595,2.266,7.759,-5.792,1.379,-6.781,5.29,5.512,12.321,9.861,11.868,-10.504,-13.825,-0.0109999999999997,14.222,11.81,10.718,13.128,-3.62,17.922,18.832,-5.101,18.255,25.237,-23.76,23.565,-11.975,-3.898,8.805,7.069,-2.006,5.924,10.471,11.101,9.8,-24.074,-17.068,-6.615,13.565,4.239,9.768,-19.668,25.576,24.181,25.096,-30.835,-31.509,25.059,19.371,18.99,23.789,23.466,25.023,23.966,21.33,23.723,-7.149,-2.171,-7.385
"60",-4.492,5.078,4.249,-2.797,-5.095,1.226,2.261,1.953,2.871,-2.209,-0.983,-6.111,-0.643,2.433,-7.706,2.836,6.548,-1.252,7.606,3.947,0.309,-2.9,3.909,2.695,4.891,3.947,-5.432,-4.028,-5.011,0.66,2.719,-0.974,1.275,2.262,0.551,1.1,-7.111,-2.825,-0.664,5.32,1.509,-2.429,1.147,6.638,-5.882,-1.291,-2.419,2.158,2.516,12.185,8.785,13.881,-4.745,-14.249,5.01,17.844,12.725,13.384,18.099,1.954,19.172,24.293,2.183,23.104,27.277,-17.047,22.36,-6.054,2.093,12.861,12.251,4.579,11.562,14.583,15.09,14.408,-14.657,-2.747,1.12,18.39,8.813,15.526,-8.505,24.631,23.364,24.142,-23.94,-24.408,24.509,23.357,21.944,26.478,23.488,24.442,23.548,21.906,24.321,0.523,9.177,6.956
"61",1.28,9.441,8.737,4.193,3.879,8.389,8.033,7.388,9.121,5.053,5.367,2.91,5.867,6.42,1.041,8.446,11.076,5.992,11.366,8.119,7.619,0.882,7.701,6.989,9.49,8.119,3.467,2.784,3.758,7.902,7.879,6.112,6.578,7.511,7.568,7.974,-0.295,5.068,5.858,10.154,7.706,4.86,7.682,10.587,1.858,5.182,5.424,7.21,7.164,14.436,12.216,17.418,1.251,-10.23,8.899,21.923,15.459,15.092,22.005,6.002,21.093,27.29,7.01,27.907,27.978,-7.514,24.562,0.458,7.54,15.029,15.797,8.878,17.075,16.687,17.153,17.64,-6.199,4.602,7.502,21.816,12.54,20.415,-0.355,26.837,25.358,25.251,-21.098,-21.645,25.649,25.658,24.493,27.594,26.476,25.162,24.444,24.623,26.589,7.111,15.447,13.468
"62",6.564,15.329,12.746,10.961,12.331,13.086,14.448,14.793,15.698,12.444,10.727,9.717,11.704,5.8,7.13,12.903,14.715,12.389,17.045,10.637,15.093,0.817,9.845,8.824,14.697,10.637,10.436,8.924,10.532,13.031,14.266,15.333,11.588,13.978,12.224,12.551,3.817,12.009,14.107,15.53,14.75,12.256,14.118,14.325,7.377,10.835,14.738,9.601,9.277,17.957,14.431,22.336,7.525,-4.88,14.994,27.017,18.51,19.232,26.344,13.366,22.282,27.614,14.882,29.436,27.896,1.932,25.425,7.472,12.981,19.287,21.812,17.774,19.536,20.852,21.182,22.553,3.401,16.893,14.209,25.672,14.331,27.741,8.101,27.207,25.821,26.364,-11.497,-11.949,26.316,26.368,26.677,28.306,26.496,25.883,25.155,24.435,26.024,12.677,24.472,22.835
"63",12.988,19.624,15.908,14.444,17.632,16.311,18.196,19.29,19.457,16.279,14.891,16.813,16.184,8.548,15.103,15.798,17.048,16.138,21.833,13.295,19.09,6.229,12.665,11.472,18.175,13.295,17.084,11.944,16.697,16.311,18.648,20.095,14.614,18.177,15.586,15.848,9.418,16.936,18.61,19.021,18.75,16.49,17.743,17.653,13.699,13.61,19.097,12.693,12.138,21.134,17.071,26.246,11.974,1.753,19.901,31.123,22.514,24.225,29.219,16.472,25.427,27.924,18.529,28.359,27.266,9.359,28.124,13.673,19.05,23.82,26.924,21.404,21.039,25.272,25.473,26.912,10.173,20.901,18.831,29.354,17.484,32.559,15.525,28.488,27.46,28.62,-4.4,-4.801,27.368,26.033,26.776,27.325,26.609,27.532,26.508,24.179,25.339,18.091,28.599,26.744
"64",15.364,22.412,18.571,15.375,18.532,16.338,20.424,21.793,21.394,17.26,17.106,17.075,17.869,10.004,14.744,17.08,18.1,16.819,24.562,14.407,20.629,8.149,13.402,12.706,21.306,14.407,17.42,12.938,17.357,16.428,21.316,22.506,17.373,20.791,16.119,16.376,11.093,18.469,20.672,21.769,20.874,17.946,19.315,21.26,14.906,14.869,21.389,13.667,12.987,25.067,19.968,29.66,14.465,3.666,23.295,33.568,25.929,26.069,29.909,20.236,28.171,28.106,22.799,26.356,27.074,11.818,28.507,15.664,20.922,25.505,29.284,25.269,20.782,26.624,26.694,28.091,15.311,23.087,21.155,29.488,18.358,34.31,17.58,28.513,27.61,29.075,-1.193,-1.573,27.5,25.872,26.589,27.016,25.844,28.115,27.064,23.476,24.605,19.658,30.488,28.153
